app_id,avg_m1,avg_m2,avg_m3,peak_m1,peak_m2,peak_m3,is_free,price_usd,age_months,age_since_release_months,genres,categories,pred_p10_players,pred_p50_players,pred_p90_players,row_error
1245620,33344.75,35448.0,37735.8,55927.0,57823.0,61614.0,0,,5,,['Action' 'RPG'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'Camera Comfort' 'Custom Volume Controls' 'Playable without Timed Input'
 'Save Anytime' 'Stereo Sound' 'Surround Sound' 'Steam Cloud'
 'Family Sharing']",29844.324147962605,39055.92744288249,51378.22458898764,
213610,236.32,200.03,212.14,464.0,334.0,376.0,0,9.99,5,,['Action'],"['Single-player' 'Multi-player' 'Partial Controller Support'
 'Remote Play Together' 'Family Sharing']",187.84250655727178,235.60845359877297,339.26106249030187,
1948980,1283.04,1159.44,1268.34,3049.0,3035.0,2832.0,0,17.99,5,,['Adventure' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Workshop' 'Steam Cloud' 'Family Sharing']",900.85463001822,1381.6872077623866,2311.7825193743906,
1096900,863.2,824.42,865.97,1204.0,1078.0,1184.0,0,79.99,5,,"['RPG' 'Design & Illustration' 'Education' 'Web Publishing'
 'Game Development']",['Steam Workshop' 'Partial Controller Support'],469.9790985310537,892.3340629874411,1304.3098944572146,
1270580,307.57,424.8,307.42,560.0,1100.0,604.0,0,24.99,5,,['Simulation'],['Single-player' 'Steam Achievements' 'Family Sharing'],243.9489698295218,326.2224079127184,536.89202954935,
784150,2557.71,2709.6,2218.48,6752.0,6021.0,4137.0,0,,5,,['Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Adjustable Text Size' 'Camera Comfort'
 'Custom Volume Controls' 'Adjustable Difficulty' 'Save Anytime'
 'Partial Controller Support' 'Steam Cloud' 'Includes level editor'
 'Family Sharing']",1551.8866041075885,2506.2115662470837,3956.2313527635683,
1506830,1290.31,1254.33,1070.7,2171.0,2207.0,1657.0,0,,5,,['Simulation' 'Sports'],"['Single-player' 'Multi-player' 'MMO' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'In-App Purchases' 'Partial Controller Support']",761.5618003658165,1102.810844086078,1407.5016164472188,
389430,1464.85,1439.39,1334.39,1779.0,1807.0,1609.0,1,,5,,['Action' 'Adventure' 'Free To Play' 'Massively Multiplayer' 'RPG'],"['Single-player' 'Multi-player' 'MMO' 'Steam Trading Cards'
 'In-App Purchases']",1140.2259908942501,1346.6946922761356,1733.2445009347425,
109600,726.18,696.83,610.18,1415.0,1387.0,1047.0,1,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Free To Play'],"['Single-player' 'Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op'
 'Online Co-op' 'Steam Trading Cards' 'In-App Purchases'
 'Includes level editor']",416.9586412920165,663.6212782556694,789.2264452475945,
392110,441.17,399.89,419.83,813.0,689.0,710.0,0,39.99,5,,['Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Steam Cloud' 'Remote Play on Tablet' 'Family Sharing']",370.72389649163176,475.37547870309254,644.9374336034186,
400,411.94,568.34,582.24,1252.0,1252.0,1079.0,0,9.99,5,,['Action'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Captions available' 'Camera Comfort' 'Custom Volume Controls'
 'Save Anytime' 'Stereo Sound' 'Subtitle Options' 'Surround Sound'
 'Includes level editor' 'Includes Source SDK' 'Commentary available'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Family Sharing']",438.5056431956942,640.6491491158575,1117.024999180256,
379720,2327.55,1439.43,1043.56,5993.0,3801.0,2245.0,0,19.99,5,,['Action'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements'
 'Steam Trading Cards' 'Color Alternatives' 'Stereo Sound'
 'Surround Sound' 'Partial Controller Support' 'Steam Cloud'
 'Remote Play on Phone' 'Remote Play on Tablet' 'Family Sharing']",608.7725169600085,960.5455536872989,1840.5767297092093,
2195250,5721.93,5237.67,3587.9,9810.0,10077.0,5833.0,0,,5,,['Simulation' 'Sports'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'In-App Purchases' 'Adjustable Difficulty'
 'Keyboard Only Option' 'Stereo Sound' 'Remote Play Together'
 'HDR available']",2072.2413222389046,3527.341107528009,7160.339146696509,
1222690,560.24,492.54,478.99,1058.0,917.0,882.0,0,39.99,5,,['Action' 'Adventure' 'RPG' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards']",366.99156944397544,534.8644892796012,702.0475283719315,
1262580,298.17,255.66,281.4,682.0,502.0,724.0,0,29.99,5,,['Action' 'Adventure' 'Racing' 'Sports' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements']",228.89468398657115,333.89017484852747,478.3565747979255,
1790600,1002.95,923.49,1068.16,1836.0,1786.0,1740.0,0,69.99,5,,['Action'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Camera Comfort' 'Custom Volume Controls'
 'Stereo Sound' 'Steam Cloud' 'Remote Play Together' 'HDR available'
 'Family Sharing']",496.80229740954417,1071.0408517204442,1608.9072170001898,
1169040,462.27,643.04,597.99,984.0,1239.0,1213.0,0,9.74,5,,['Action' 'Adventure' 'Indie' 'RPG'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Workshop' 'Steam Cloud' 'Stats'
 'Family Sharing']",451.84987954402266,649.5029906660741,1153.9048923412056,
240,7369.48,10348.87,22756.24,12760.0,17527.0,56238.0,0,9.99,5,,['Action'],"['Multi-player' 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Camera Comfort' 'Color Alternatives' 'Custom Volume Controls'
 'Stereo Sound' 'Subtitle Options' 'Surround Sound' 'Steam Cloud'
 'Valve Anti-Cheat enabled' 'Stats' 'Includes Source SDK' 'Family Sharing']",7775.104407699431,12662.139385590755,29633.659523709655,
239140,4154.09,8115.2,5720.72,8589.0,17244.0,11328.0,0,24.99,5,,['Action' 'RPG'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'Steam Workshop' 'Steam Cloud' 'Valve Anti-Cheat enabled'
 'Includes level editor' 'Remote Play on Tablet' 'Remote Play on TV'
 'Family Sharing']",3005.6322461798713,5384.113872566388,8482.80944476062,
2642680,7206.72,5150.71,3857.26,14900.0,10267.0,5832.0,1,,5,,['Action' 'Adventure' 'Indie' 'Simulation'],['Single-player' 'Game demo' 'Partial Controller Support'],2322.9743228395855,3935.9294581274553,6991.170853178625,
225840,212.66,219.77,216.54,413.0,401.0,404.0,1,,5,,['Action' 'Casual' 'Indie' 'Free To Play'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op' 'LAN Co-op'
 'Partial Controller Support' 'Steam Cloud' 'Valve Anti-Cheat enabled']",183.56812585956408,239.42742386241596,277.5671027946797,
367520,6944.93,6441.41,8128.96,11510.0,12010.0,12982.0,0,14.99,5,,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Remote Play on Phone'
 'Remote Play on Tablet' 'Remote Play on TV' 'Family Sharing']",5534.4482519127705,8367.750916826482,12463.988945052417,
463530,453.61,415.7,475.39,892.0,730.0,905.0,0,8.99,5,,['Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']",370.96129719201144,522.1875937120518,831.7521869564611,
1268750,403.08,376.73,389.61,853.0,880.0,674.0,0,29.99,5,,['Action' 'Indie'],"['Multi-player' 'Co-op' 'Online Co-op' 'Cross-Platform Multiplayer'
 'Steam Achievements' 'Full controller support' 'Family Sharing']",324.64638005558277,447.30894977585587,671.2326644538166,
1547000,554.77,559.84,566.08,1080.0,1144.0,1106.0,0,59.99,5,,['Action' 'Adventure'],['Single-player' 'Full controller support'],505.3104162424171,635.2790560597615,853.3745431979634,
409720,185.22,166.47,173.15,350.0,355.0,319.0,0,19.99,5,,['Action' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']",158.1993055973322,197.3356803387437,276.8195564197617,
1928420,851.08,733.34,726.34,1598.0,1208.0,1221.0,1,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'Free To Play'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Full controller support' 'In-App Purchases']",512.6234357890775,725.5338382646729,1038.9611741195115,
1144200,5448.84,5192.04,16439.62,10504.0,13359.0,42218.0,0,49.99,5,,['Action' 'Adventure' 'Indie'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Cloud']",4242.8087752007505,7570.469805196598,22839.02183590047,
586350,54.78,83.02,222.52,2338.0,1185.0,5482.0,0,0.99,5,,['Action' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Family Sharing']",67.31625591062807,271.24151327865684,592.2985671029393,
337000,174.17,181.68,185.9,339.0,351.0,366.0,0,29.99,5,,['Action' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Camera Comfort' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Subtitle Options' 'Surround Sound' 'Steam Cloud'
 'Family Sharing']",171.4452702102289,211.0286407661832,260.24782761926207,
298050,288.7,283.68,270.55,484.0,475.0,444.0,0,24.99,5,,['Strategy'],"['Single-player' 'Multi-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Cloud' 'Stats' 'Family Sharing']",241.6401507516933,286.9237098880298,350.73969011777393,
2162800,474.87,1809.3,1285.74,888.0,4431.0,2812.0,0,20.99,5,,['Casual' 'Indie' 'Simulation' 'Strategy' 'Early Access'],"['Single-player' 'Adjustable Text Size' 'Camera Comfort'
 'Color Alternatives' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Save Anytime' 'Subtitle Options'
 'Steam Cloud' 'Family Sharing']",511.9337979359481,773.8567263167407,1554.7148222695632,
3060770,157.43,157.4,168.4,475.0,471.0,526.0,1,,5,,['Free To Play' 'Utilities'],['VR Only'],149.53865497812805,200.69318941072265,273.93321128124336,
460930,1353.56,1443.52,1462.53,2640.0,3110.0,2781.0,0,,5,,['Action' 'Adventure'],"['Single-player' 'Multi-player' 'Co-op' 'Steam Achievements'
 'Steam Trading Cards' 'In-App Purchases' 'Partial Controller Support']",1142.4992641757924,1580.4049734293283,2237.769326942756,
599390,148.11,155.94,157.23,254.0,271.0,302.0,1,,5,,['Indie' 'Strategy' 'Free To Play'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP'
 'Shared/Split Screen PvP' 'Cross-Platform Multiplayer' 'Steam Cloud'
 'Includes level editor' 'Remote Play Together']",143.99269838519376,179.25252829390232,198.73981981913198,
1172470,134646.62,106933.93,90567.12,262219.0,250796.0,209736.0,1,,5,,['Action' 'Adventure' 'Free To Play'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'In-App Purchases' 'Chat Speech-to-text' 'Playable without Timed Input']",58661.330978637125,83373.48036640974,152358.26982774763,
1258080,3731.75,3693.04,3515.16,5290.0,5191.0,4987.0,1,,5,,['Adventure' 'Casual' 'RPG' 'Simulation' 'Free To Play'],"['Single-player' 'Multi-player' 'MMO' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Trading Cards'
 'In-App Purchases']",2806.2157022823926,3519.8647791462176,4207.077343349425,
400750,3194.6,2898.41,2974.83,6579.0,5226.0,5250.0,0,34.99,5,,['Action' 'Simulation' 'Strategy'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Steam Workshop'
 'Camera Comfort' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Stereo Sound' 'Surround Sound'
 'Partial Controller Support' 'Steam Cloud' 'Stats' 'Steam Leaderboards'
 'Includes level editor' 'Family Sharing']",2503.5880268875817,3327.1598708503357,4406.218614712748,
3058630,461.44,241.88,205.33,3676.0,549.0,443.0,0,39.99,5,,['Racing' 'Simulation' 'Sports' 'Early Access'],"['Single-player' 'VR Supported' 'Partial Controller Support'
 'Family Sharing']",176.13619148332424,263.56824845431703,1212.787155359741,
2479810,4521.78,5815.56,2514.03,19567.0,15865.0,4967.0,0,39.99,5,,['Action' 'Massively Multiplayer' 'Simulation' 'Early Access'],"['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Color Alternatives' 'Custom Volume Controls'
 'Playable without Timed Input' 'Stereo Sound' 'Surround Sound']",995.7009168180366,2033.540789227781,5459.584729719687,
17480,424.98,389.87,385.83,770.0,661.0,696.0,0,,5,,['Action' 'Strategy'],"['Single-player' 'Steam Workshop' 'Steam Cloud' 'Includes level editor'
 'Family Sharing']",316.53507786578365,414.64330760102524,522.1109953306019,
312450,190.78,174.42,187.13,310.0,293.0,283.0,1,,5,,['Simulation' 'Strategy' 'Free To Play'],"['Single-player' 'Multi-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Cloud' 'Includes level editor']",171.29550342570502,200.0934740293901,264.1865492717663,
1649080,291.88,274.93,561.17,736.0,873.0,1274.0,0,29.99,5,,['Casual' 'Indie' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Family Sharing']",227.54705511496894,437.89481908779186,834.7867075103989,
1150640,144.22,220.09,194.74,230.0,366.0,319.0,0,39.99,5,,['Simulation'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Achievements'
 'Full controller support' 'Steam Trading Cards' 'Steam Cloud'
 'Steam Leaderboards' 'Family Sharing']",174.03703117734955,216.70088258729416,277.099601039127,
305620,3771.44,2706.11,2194.89,11401.0,4785.0,3573.0,0,19.99,5,,['Adventure' 'Indie' 'Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Remote Play on TV' 'Family Sharing']",1502.628106344643,2695.875915240634,4290.734864916829,
3078390,1195.09,3508.59,1642.58,2088.0,6832.0,5710.0,1,,5,,['Casual' 'Indie' 'Simulation' 'Free To Play'],"['Single-player' 'Steam Achievements' 'Steam Workshop' 'In-App Purchases'
 'Steam Cloud']",485.73870671012173,1188.273937215444,2270.068620072606,
2201940,493.97,333.23,557.49,924.0,603.0,1558.0,0,24.99,5,,['Action' 'Adventure' 'Casual' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Cloud' 'Family Sharing']",344.7125590524301,514.4149517971892,758.2784251233325,
24780,344.15,321.92,321.63,574.0,532.0,525.0,0,,5,,['Simulation' 'Strategy'],['Single-player' 'Family Sharing'],281.1026886377328,344.21955833454217,440.50685039788715,
582160,1525.03,1498.8,1725.85,3479.0,3483.0,3956.0,0,8.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Captions available' 'In-App Purchases' 'Camera Comfort'
 'Custom Volume Controls' 'Adjustable Difficulty' 'Keyboard Only Option'
 'Mouse Only Option' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Surround Sound' 'Partial Controller Support'
 'Remote Play on Tablet' 'HDR available']",1298.9312482825865,1969.7328803208025,3513.030868721161,
814380,3931.41,5897.78,4746.89,7802.0,11994.0,8571.0,0,59.99,5,,['Action' 'Adventure'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Cloud' 'Remote Play on Tablet'
 'Remote Play on TV' 'Family Sharing']",3408.9406815229413,4989.6912346591525,6856.290944212272,
365590,426.73,618.85,487.47,1036.0,1240.0,923.0,0,2.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'Captions available' 'In-App Purchases']",373.83098997893035,561.389363434171,853.6389405616125,
1709920,168.61,163.09,149.62,206.0,216.0,194.0,1,,5,,['Casual' 'Free To Play' 'Indie' 'RPG'],['Single-player' 'Steam Achievements' 'In-App Purchases'],150.52698331904796,162.39196984157718,191.9014773883054,
22330,1811.25,793.41,487.57,4380.0,1992.0,914.0,0,14.99,5,,['RPG'],['Single-player' 'Steam Cloud' 'Family Sharing'],342.6711888447545,451.3111067143604,730.3824161914188,
1599600,1183.47,1026.24,1132.57,2324.0,1835.0,2162.0,0,19.99,5,,['Action' 'Casual' 'Indie' 'Strategy'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Shared/Split Screen Co-op' 'Shared/Split Screen' 'Steam Achievements'
 'Full controller support' 'Steam Workshop' 'Steam Cloud'
 'Remote Play on TV' 'Remote Play Together' 'Family Sharing']",822.5832166692645,1215.086655737417,1836.1178278915288,
1160750,174.73,165.19,168.13,216.0,214.0,266.0,1,,5,,['Indie' 'RPG' 'Free To Play'],['Single-player' 'Steam Achievements' 'In-App Purchases' 'Steam Cloud'],129.6174801391153,180.45388406692558,237.1603534535993,
644930,2479.61,2610.18,2369.43,5230.0,5262.0,4149.0,0,29.99,5,,['Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Steam Cloud' 'Stats' 'Steam Leaderboards'
 'Includes level editor' 'Remote Play on Tablet' 'Family Sharing']",1997.6609159460634,2660.318651548092,3766.8889979606784,
212500,941.74,807.0,828.37,1876.0,1574.0,1603.0,1,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Free To Play'],"['Multi-player' 'MMO' 'PvP' 'Co-op' 'In-App Purchases'
 'Partial Controller Support']",604.327717118969,865.2753254550071,1197.897817696884,
2230980,122.03,310.47,284.29,271.0,836.0,618.0,0,29.99,5,,['RPG'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards'
 'Steam Workshop' 'Camera Comfort' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Keyboard Only Option'
 'Playable without Timed Input' 'Save Anytime' 'Stereo Sound'
 'Steam Cloud' 'Family Sharing']",161.51484295832637,240.73422352685037,418.88029770283356,
464920,566.71,557.29,501.13,1151.0,1012.0,977.0,0,,5,,['Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Workshop' 'Steam Cloud' 'Remote Play on TV'
 'Family Sharing']",354.36468981786567,537.2076536667149,657.9853485819082,
203770,1443.13,1354.99,1309.8,2313.0,2168.0,2067.0,1,,5,,['RPG' 'Simulation' 'Strategy' 'Free To Play'],['Single-player' 'Multi-player' 'Steam Trading Cards'],1077.865333368093,1308.217767963129,1624.1253241515951,
668580,345.56,892.13,739.04,745.0,2372.0,1533.0,0,59.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Adjustable Text Size' 'Camera Comfort'
 'Color Alternatives' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Stereo Sound' 'Surround Sound'
 'Steam Cloud' 'Family Sharing']",364.7349522214615,581.3076635917821,967.4824275774268,
4000,18718.51,20165.41,21392.42,32792.0,32816.0,32268.0,0,4.99,5,,['Casual' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Cross-Platform Multiplayer'
 'Steam Achievements' 'Steam Trading Cards' 'Captions available'
 'Steam Workshop' 'Color Alternatives' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Steam Cloud' 'Valve Anti-Cheat enabled'
 'Includes level editor' 'Includes Source SDK' 'Remote Play on Tablet'
 'Family Sharing']",17767.718961475515,23624.902345323204,30212.058402038165,
1690710,970.47,783.38,661.4,1216.0,977.0,773.0,1,,5,,['Adventure' 'Casual' 'Indie' 'RPG' 'Simulation' 'Strategy' 'Free To Play'],"['Single-player' 'Steam Achievements' 'In-App Purchases'
 'Partial Controller Support' 'Steam Cloud']",436.88523046651363,580.2823148088648,1133.3802843820474,
1573360,218.91,244.01,250.46,292.0,322.0,333.0,1,,5,,['Adventure' 'Free To Play' 'Massively Multiplayer' 'Strategy'],"['Single-player' 'Multi-player' 'MMO' 'PvP' 'Online PvP'
 'Cross-Platform Multiplayer' 'In-App Purchases']",221.8361134922887,271.9326612140409,338.0849416181,
1621690,3950.03,3542.19,4648.77,7907.0,8129.0,11902.0,0,11.99,5,,['Action' 'Adventure' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Full controller support' 'Steam Cloud' 'Family Sharing']",2937.7085394155965,4865.706208219924,7929.780197181269,
438480,7.9,60.4,374.74,254.0,1555.0,3983.0,0,0.49,5,,['Action' 'Adventure' 'Casual' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards' 'Steam Cloud'
 'Family Sharing']",55.576518978178306,279.69132917665695,1247.6474802996593,
747660,175.09,282.5,232.19,339.0,575.0,446.0,0,39.99,5,,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']",197.65167059183756,275.13265771167255,392.6674209642641,
666860,191.94,184.37,168.51,314.0,325.0,278.0,1,,5,,['Adventure' 'Free To Play' 'Massively Multiplayer' 'RPG'],"['Single-player' 'Multi-player' 'MMO' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Trading Cards'
 'In-App Purchases']",149.7229496314123,180.19930261962514,194.55540444901754,
1262560,220.66,190.45,206.47,474.0,382.0,409.0,0,19.99,5,,['Action' 'Adventure' 'Racing'],['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Trading Cards'],182.32509539865327,241.51910237292665,355.6968038392173,
2437170,3890.01,3719.34,3837.36,6889.0,6569.0,7010.0,1,,5,,"['Action' 'Adventure' 'Casual' 'Massively Multiplayer' 'RPG' 'Strategy'
 'Free To Play' 'Early Access']","['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'In-App Purchases']",3130.0330360721664,4030.6199009664,4849.763137167355,
1517290,5895.2,4377.35,5481.23,12499.0,10083.0,10158.0,0,,5,,['Action' 'Adventure' 'Casual'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'In-App Purchases' 'Color Alternatives' 'Custom Volume Controls'
 'Stereo Sound' 'Surround Sound' 'HDR available']",2874.9120880744226,5590.924490622138,10567.051955938166,
221100,35310.29,37725.84,37207.34,63516.0,67770.0,65650.0,0,,5,,['Action' 'Adventure' 'Massively Multiplayer'],"['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Steam Workshop' 'Steam Cloud'
 'Valve Anti-Cheat enabled']",30813.472182121906,39814.22717690735,46458.072287908115,
206480,209.69,227.55,317.57,376.0,404.0,653.0,1,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Free To Play'],['Multi-player' 'MMO' 'PvP' 'Co-op' 'In-App Purchases'],209.68339169256325,295.05190209413615,467.64087117858315,
1085660,27371.7,21027.89,41220.28,59826.0,38074.0,108362.0,1,,5,,['Action' 'Adventure' 'Free To Play'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'In-App Purchases' 'Color Alternatives'
 'Custom Volume Controls' 'Subtitle Options' 'Partial Controller Support']",15357.715377764185,28895.942532060795,62445.78445994003,
