app_id,avg_m1,avg_m2,avg_m3,peak_m1,peak_m2,peak_m3,is_free,price_usd,age_months,age_since_release_months,genres,categories
464920,566.71,557.29,501.13,1151.0,1012.0,977.0,0,,5,,['Simulation' 'Strategy'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Steam Workshop' 'Steam Cloud' 'Remote Play on TV'
 'Family Sharing']"
203770,1443.13,1354.99,1309.8,2313.0,2168.0,2067.0,1,,5,,['RPG' 'Simulation' 'Strategy' 'Free To Play'],['Single-player' 'Multi-player' 'Steam Trading Cards']
668580,345.56,892.13,739.04,745.0,2372.0,1533.0,0,59.99,5,,['Action' 'Adventure' 'RPG'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Steam Trading Cards' 'Adjustable Text Size' 'Camera Comfort'
 'Color Alternatives' 'Custom Volume Controls' 'Adjustable Difficulty'
 'Playable without Timed Input' 'Stereo Sound' 'Surround Sound'
 'Steam Cloud' 'Family Sharing']"
4000,18718.51,20165.41,21392.42,32792.0,32816.0,32268.0,0,4.99,5,,['Casual' 'Indie' 'Simulation'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'LAN PvP' 'Co-op'
 'Online Co-op' 'LAN Co-op' 'Cross-Platform Multiplayer'
 'Steam Achievements' 'Steam Trading Cards' 'Captions available'
 'Steam Workshop' 'Color Alternatives' 'Custom Volume Controls'
 'Adjustable Difficulty' 'Playable without Timed Input' 'Save Anytime'
 'Stereo Sound' 'Steam Cloud' 'Valve Anti-Cheat enabled'
 'Includes level editor' 'Includes Source SDK' 'Remote Play on Tablet'
 'Family Sharing']"
1690710,970.47,783.38,661.4,1216.0,977.0,773.0,1,,5,,['Adventure' 'Casual' 'Indie' 'RPG' 'Simulation' 'Strategy' 'Free To Play'],"['Single-player' 'Steam Achievements' 'In-App Purchases'
 'Partial Controller Support' 'Steam Cloud']"
1573360,218.91,244.01,250.46,292.0,322.0,333.0,1,,5,,['Adventure' 'Free To Play' 'Massively Multiplayer' 'Strategy'],"['Single-player' 'Multi-player' 'MMO' 'PvP' 'Online PvP'
 'Cross-Platform Multiplayer' 'In-App Purchases']"
1621690,3950.03,3542.19,4648.77,7907.0,8129.0,11902.0,0,11.99,5,,['Action' 'Adventure' 'Indie' 'RPG' 'Simulation'],"['Single-player' 'Multi-player' 'Co-op' 'Online Co-op'
 'Full controller support' 'Steam Cloud' 'Family Sharing']"
438480,7.9,60.4,374.74,254.0,1555.0,3983.0,0,0.49,5,,['Action' 'Adventure' 'Casual' 'Strategy'],"['Single-player' 'Steam Achievements' 'Steam Trading Cards' 'Steam Cloud'
 'Family Sharing']"
747660,175.09,282.5,232.19,339.0,575.0,446.0,0,39.99,5,,['Action' 'Adventure' 'Indie'],"['Single-player' 'Steam Achievements' 'Full controller support'
 'Family Sharing']"
666860,191.94,184.37,168.51,314.0,325.0,278.0,1,,5,,['Adventure' 'Free To Play' 'Massively Multiplayer' 'RPG'],"['Single-player' 'Multi-player' 'MMO' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements' 'Steam Trading Cards'
 'In-App Purchases']"
1262560,220.66,190.45,206.47,474.0,382.0,409.0,0,19.99,5,,['Action' 'Adventure' 'Racing'],['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Steam Trading Cards']
2437170,3890.01,3719.34,3837.36,6889.0,6569.0,7010.0,1,,5,,"['Action' 'Adventure' 'Casual' 'Massively Multiplayer' 'RPG' 'Strategy'
 'Free To Play' 'Early Access']","['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Cross-Platform Multiplayer' 'Steam Achievements'
 'Full controller support' 'In-App Purchases']"
1517290,5895.2,4377.35,5481.23,12499.0,10083.0,10158.0,0,,5,,['Action' 'Adventure' 'Casual'],"['Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Full controller support' 'Steam Trading Cards'
 'In-App Purchases' 'Color Alternatives' 'Custom Volume Controls'
 'Stereo Sound' 'Surround Sound' 'HDR available']"
221100,35310.29,37725.84,37207.34,63516.0,67770.0,65650.0,0,,5,,['Action' 'Adventure' 'Massively Multiplayer'],"['Multi-player' 'MMO' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'Steam Trading Cards' 'Steam Workshop' 'Steam Cloud'
 'Valve Anti-Cheat enabled']"
206480,209.69,227.55,317.57,376.0,404.0,653.0,1,,5,,['Action' 'Adventure' 'Massively Multiplayer' 'RPG' 'Free To Play'],['Multi-player' 'MMO' 'PvP' 'Co-op' 'In-App Purchases']
1085660,27371.7,21027.89,41220.28,59826.0,38074.0,108362.0,1,,5,,['Action' 'Adventure' 'Free To Play'],"['Single-player' 'Multi-player' 'PvP' 'Online PvP' 'Co-op' 'Online Co-op'
 'Steam Achievements' 'In-App Purchases' 'Color Alternatives'
 'Custom Volume Controls' 'Subtitle Options' 'Partial Controller Support']"
